timestamp,price,short_name
2023-09-25 09:00:00+03:00,227.0,THYAO
2023-09-25 10:00:00+03:00,226.9,THYAO
2023-09-25 11:00:00+03:00,228.5,THYAO
2023-09-25 12:00:00+03:00,229.7,THYAO
2023-09-25 13:00:00+03:00,231.0,THYAO
2023-09-25 14:00:00+03:00,229.9,THYAO
2023-09-25 15:00:00+03:00,229.0,THYAO
2023-09-25 16:00:00+03:00,231.3,THYAO
2023-09-25 17:00:00+03:00,232.8,THYAO
2023-09-25 18:00:00+03:00,232.5,THYAO
2023-09-26 09:00:00+03:00,232.5,THYAO
2023-09-26 10:00:00+03:00,231.5,THYAO
2023-09-26 11:00:00+03:00,232.8,THYAO
2023-09-26 12:00:00+03:00,234.3,THYAO
2023-09-26 13:00:00+03:00,233.9,THYAO
2023-09-26 14:00:00+03:00,232.1,THYAO
2023-09-26 15:00:00+03:00,231.2,THYAO
2023-09-26 16:00:00+03:00,232.3,THYAO
2023-09-26 17:00:00+03:00,227.7,THYAO
2023-09-26 18:00:00+03:00,227.5,THYAO
2023-09-27 09:00:00+03:00,227.9,THYAO
2023-09-27 10:00:00+03:00,233.0,THYAO
2023-09-27 11:00:00+03:00,232.4,THYAO
2023-09-27 12:00:00+03:00,231.4,THYAO
2023-09-27 13:00:00+03:00,231.2,THYAO
2023-09-27 14:00:00+03:00,230.7,THYAO
2023-09-27 15:00:00+03:00,229.0,THYAO
2023-09-27 16:00:00+03:00,230.5,THYAO
2023-09-27 17:00:00+03:00,231.4,THYAO
2023-09-27 18:00:00+03:00,230.4,THYAO
2023-09-28 09:00:00+03:00,231.0,THYAO
2023-09-28 10:00:00+03:00,237.9,THYAO
2023-09-28 11:00:00+03:00,243.4,THYAO
2023-09-28 12:00:00+03:00,243.1,THYAO
2023-09-28 13:00:00+03:00,240.3,THYAO
2023-09-28 14:00:00+03:00,240.0,THYAO
2023-09-28 15:00:00+03:00,238.4,THYAO
2023-09-28 16:00:00+03:00,240.2,THYAO
2023-09-28 17:00:00+03:00,243.0,THYAO
2023-09-28 18:00:00+03:00,243.2,THYAO
2023-09-29 09:00:00+03:00,246.0,THYAO
2023-09-29 10:00:00+03:00,247.9,THYAO
2023-09-29 11:00:00+03:00,246.5,THYAO
2023-09-29 12:00:00+03:00,247.4,THYAO
2023-09-29 13:00:00+03:00,244.8,THYAO
2023-09-29 14:00:00+03:00,243.9,THYAO
2023-09-29 15:00:00+03:00,244.9,THYAO
2023-09-29 16:00:00+03:00,244.8,THYAO
2023-09-29 17:00:00+03:00,243.1,THYAO
2023-09-29 18:00:00+03:00,242.5,THYAO
2023-10-02 09:00:00+03:00,242.5,THYAO
2023-10-02 10:00:00+03:00,244.7,THYAO
2023-10-02 11:00:00+03:00,248.4,THYAO
2023-10-02 12:00:00+03:00,249.0,THYAO
2023-10-02 13:00:00+03:00,249.4,THYAO
2023-10-02 14:00:00+03:00,249.0,THYAO
2023-10-02 15:00:00+03:00,250.0,THYAO
2023-10-02 16:00:00+03:00,253.9,THYAO
2023-10-02 17:00:00+03:00,253.4,THYAO
2023-10-02 18:00:00+03:00,253.4,THYAO
2023-10-03 09:00:00+03:00,253.5,THYAO
2023-10-03 10:00:00+03:00,250.9,THYAO
2023-10-03 11:00:00+03:00,251.8,THYAO
2023-10-03 12:00:00+03:00,253.0,THYAO
2023-10-03 13:00:00+03:00,251.3,THYAO
2023-10-03 14:00:00+03:00,250.4,THYAO
2023-10-03 15:00:00+03:00,250.2,THYAO
2023-10-03 16:00:00+03:00,249.6,THYAO
2023-10-03 17:00:00+03:00,247.6,THYAO
2023-10-03 18:00:00+03:00,247.7,THYAO
2023-10-04 09:00:00+03:00,248.0,THYAO
2023-10-04 10:00:00+03:00,243.9,THYAO
2023-10-04 11:00:00+03:00,242.5,THYAO
2023-10-04 12:00:00+03:00,242.2,THYAO
2023-10-04 13:00:00+03:00,244.2,THYAO
2023-10-04 14:00:00+03:00,241.9,THYAO
2023-10-04 15:00:00+03:00,242.0,THYAO
2023-10-04 16:00:00+03:00,240.1,THYAO
2023-10-04 17:00:00+03:00,239.0,THYAO
2023-10-04 18:00:00+03:00,238.5,THYAO
2023-10-05 09:00:00+03:00,240.4,THYAO
2023-10-05 10:00:00+03:00,242.3,THYAO
2023-10-05 11:00:00+03:00,242.0,THYAO
2023-10-05 12:00:00+03:00,241.0,THYAO
2023-10-05 13:00:00+03:00,235.1,THYAO
2023-10-05 14:00:00+03:00,236.0,THYAO
2023-10-05 15:00:00+03:00,237.6,THYAO
2023-10-05 16:00:00+03:00,239.8,THYAO
2023-10-05 17:00:00+03:00,241.1,THYAO
2023-10-05 18:00:00+03:00,241.5,THYAO
2023-10-06 09:00:00+03:00,238.5,THYAO
2023-10-06 10:00:00+03:00,240.8,THYAO
2023-10-06 11:00:00+03:00,239.2,THYAO
2023-10-06 12:00:00+03:00,239.7,THYAO
2023-10-06 13:00:00+03:00,241.6,THYAO
2023-10-06 14:00:00+03:00,239.8,THYAO
2023-10-06 15:00:00+03:00,239.7,THYAO
2023-10-06 16:00:00+03:00,239.8,THYAO
2023-10-06 17:00:00+03:00,238.6,THYAO
2023-10-06 18:00:00+03:00,238.4,THYAO
2023-10-09 09:00:00+03:00,232.5,THYAO
2023-10-09 10:00:00+03:00,230.8,THYAO
2023-10-09 11:00:00+03:00,231.3,THYAO
2023-10-09 12:00:00+03:00,232.3,THYAO
2023-10-09 13:00:00+03:00,231.4,THYAO
