timestamp,price,short_name
2019-07-01 09:00:00+03:00,13.27,THYAO
2019-07-01 10:00:00+03:00,13.18,THYAO
2019-07-01 11:00:00+03:00,13.24,THYAO
2019-07-01 12:00:00+03:00,13.2,THYAO
2019-07-01 13:00:00+03:00,13.2,THYAO
2019-07-01 14:00:00+03:00,13.24,THYAO
2019-07-01 15:00:00+03:00,13.22,THYAO
2019-07-01 16:00:00+03:00,13.2,THYAO
2019-07-01 17:00:00+03:00,13.17,THYAO
2019-07-01 18:00:00+03:00,13.17,THYAO
2019-07-02 09:00:00+03:00,13.19,THYAO
2019-07-02 10:00:00+03:00,13.14,THYAO
2019-07-02 11:00:00+03:00,13.23,THYAO
2019-07-02 12:00:00+03:00,13.42,THYAO
2019-07-02 13:00:00+03:00,13.42,THYAO
2019-07-02 14:00:00+03:00,13.4,THYAO
2019-07-02 15:00:00+03:00,13.46,THYAO
2019-07-02 16:00:00+03:00,13.47,THYAO
2019-07-02 17:00:00+03:00,13.49,THYAO
2019-07-02 18:00:00+03:00,13.45,THYAO
2019-07-03 09:00:00+03:00,13.49,THYAO
2019-07-03 10:00:00+03:00,13.39,THYAO
2019-07-03 11:00:00+03:00,13.4,THYAO
2019-07-03 12:00:00+03:00,13.35,THYAO
2019-07-03 13:00:00+03:00,13.35,THYAO
2019-07-03 14:00:00+03:00,13.27,THYAO
2019-07-03 15:00:00+03:00,13.21,THYAO
2019-07-03 16:00:00+03:00,13.22,THYAO
2019-07-03 17:00:00+03:00,13.2,THYAO
2019-07-03 18:00:00+03:00,13.19,THYAO
2019-07-04 09:00:00+03:00,13.25,THYAO
2019-07-04 10:00:00+03:00,13.4,THYAO
2019-07-04 11:00:00+03:00,13.44,THYAO
2019-07-04 12:00:00+03:00,13.34,THYAO
2019-07-04 13:00:00+03:00,13.33,THYAO
2019-07-04 14:00:00+03:00,13.23,THYAO
2019-07-04 15:00:00+03:00,13.24,THYAO
2019-07-04 16:00:00+03:00,13.22,THYAO
2019-07-04 17:00:00+03:00,13.42,THYAO
2019-07-04 18:00:00+03:00,13.41,THYAO
2019-07-05 09:00:00+03:00,13.4,THYAO
2019-07-05 10:00:00+03:00,13.4,THYAO
2019-07-05 11:00:00+03:00,13.45,THYAO
2019-07-05 12:00:00+03:00,13.46,THYAO
2019-07-05 13:00:00+03:00,13.45,THYAO
2019-07-05 14:00:00+03:00,13.5,THYAO
2019-07-05 15:00:00+03:00,13.46,THYAO
2019-07-05 16:00:00+03:00,13.4,THYAO
2019-07-05 17:00:00+03:00,13.34,THYAO
2019-07-05 18:00:00+03:00,13.34,THYAO
2019-07-08 09:00:00+03:00,13.14,THYAO
2019-07-08 10:00:00+03:00,13.14,THYAO
2019-07-08 11:00:00+03:00,13.05,THYAO
2019-07-08 12:00:00+03:00,12.99,THYAO
2019-07-08 13:00:00+03:00,12.98,THYAO
2019-07-08 14:00:00+03:00,12.95,THYAO
2019-07-08 15:00:00+03:00,12.94,THYAO
2019-07-08 16:00:00+03:00,12.91,THYAO
2019-07-08 17:00:00+03:00,12.92,THYAO
2019-07-08 18:00:00+03:00,12.94,THYAO
2019-07-09 09:00:00+03:00,12.96,THYAO
2019-07-09 10:00:00+03:00,12.75,THYAO
2019-07-09 11:00:00+03:00,12.61,THYAO
2019-07-09 12:00:00+03:00,12.61,THYAO
2019-07-09 13:00:00+03:00,12.63,THYAO
2019-07-09 14:00:00+03:00,12.59,THYAO
2019-07-09 15:00:00+03:00,12.61,THYAO
2019-07-09 16:00:00+03:00,12.54,THYAO
2019-07-09 17:00:00+03:00,12.26,THYAO
2019-07-09 18:00:00+03:00,12.27,THYAO
2019-07-10 09:00:00+03:00,12.31,THYAO
2019-07-10 10:00:00+03:00,12.1,THYAO
2019-07-10 11:00:00+03:00,12.09,THYAO
2019-07-10 12:00:00+03:00,12.06,THYAO
2019-07-10 13:00:00+03:00,12.06,THYAO
2019-07-10 14:00:00+03:00,12.17,THYAO
2019-07-10 15:00:00+03:00,12.4,THYAO
2019-07-10 16:00:00+03:00,12.48,THYAO
2019-07-10 17:00:00+03:00,12.36,THYAO
2019-07-10 18:00:00+03:00,12.38,THYAO
2019-07-11 09:00:00+03:00,12.52,THYAO
2019-07-11 10:00:00+03:00,12.49,THYAO
2019-07-11 11:00:00+03:00,12.35,THYAO
2019-07-11 12:00:00+03:00,12.35,THYAO
2019-07-11 13:00:00+03:00,12.35,THYAO
2019-07-11 14:00:00+03:00,12.19,THYAO
2019-07-11 15:00:00+03:00,12.28,THYAO
2019-07-11 16:00:00+03:00,12.3,THYAO
2019-07-11 17:00:00+03:00,12.28,THYAO
2019-07-11 18:00:00+03:00,12.28,THYAO
2019-07-12 09:00:00+03:00,12.3,THYAO
2019-07-12 10:00:00+03:00,12.15,THYAO
2019-07-12 11:00:00+03:00,12.1,THYAO
2019-07-12 12:00:00+03:00,12.1,THYAO
2019-07-12 13:00:00+03:00,12.09,THYAO
2019-07-12 14:00:00+03:00,11.94,THYAO
2019-07-12 15:00:00+03:00,11.83,THYAO
2019-07-12 16:00:00+03:00,11.82,THYAO
2019-07-12 17:00:00+03:00,11.94,THYAO
2019-07-12 18:00:00+03:00,11.95,THYAO
2019-07-16 09:00:00+03:00,12.07,THYAO
2019-07-16 10:00:00+03:00,12.27,THYAO
2019-07-16 11:00:00+03:00,12.23,THYAO
2019-07-16 12:00:00+03:00,12.27,THYAO
2019-07-16 13:00:00+03:00,12.26,THYAO
2019-07-16 14:00:00+03:00,12.31,THYAO
2019-07-16 15:00:00+03:00,12.31,THYAO
2019-07-16 16:00:00+03:00,12.34,THYAO
2019-07-16 17:00:00+03:00,12.4,THYAO
2019-07-16 18:00:00+03:00,12.41,THYAO
2019-07-17 09:00:00+03:00,12.47,THYAO
2019-07-17 10:00:00+03:00,12.65,THYAO
2019-07-17 11:00:00+03:00,12.75,THYAO
2019-07-17 12:00:00+03:00,12.68,THYAO
2019-07-17 13:00:00+03:00,12.7,THYAO
2019-07-17 14:00:00+03:00,12.67,THYAO
2019-07-17 15:00:00+03:00,12.67,THYAO
2019-07-17 16:00:00+03:00,12.66,THYAO
2019-07-17 17:00:00+03:00,12.71,THYAO
2019-07-17 18:00:00+03:00,12.74,THYAO
2019-07-18 09:00:00+03:00,12.73,THYAO
2019-07-18 10:00:00+03:00,12.92,THYAO
2019-07-18 11:00:00+03:00,12.92,THYAO
2019-07-18 12:00:00+03:00,12.9,THYAO
2019-07-18 13:00:00+03:00,12.9,THYAO
2019-07-18 14:00:00+03:00,12.94,THYAO
2019-07-18 15:00:00+03:00,12.97,THYAO
2019-07-18 16:00:00+03:00,13.08,THYAO
2019-07-18 17:00:00+03:00,13.07,THYAO
2019-07-18 18:00:00+03:00,13.04,THYAO
2019-07-19 09:00:00+03:00,13.19,THYAO
2019-07-19 10:00:00+03:00,13.07,THYAO
2019-07-19 11:00:00+03:00,12.9,THYAO
2019-07-19 12:00:00+03:00,12.98,THYAO
2019-07-19 13:00:00+03:00,12.97,THYAO
2019-07-19 14:00:00+03:00,13.08,THYAO
2019-07-19 15:00:00+03:00,13.12,THYAO
2019-07-19 16:00:00+03:00,13.07,THYAO
2019-07-19 17:00:00+03:00,12.96,THYAO
2019-07-19 18:00:00+03:00,12.95,THYAO
2019-07-22 09:00:00+03:00,12.95,THYAO
2019-07-22 10:00:00+03:00,12.95,THYAO
2019-07-22 11:00:00+03:00,12.98,THYAO
2019-07-22 12:00:00+03:00,12.94,THYAO
2019-07-22 13:00:00+03:00,12.95,THYAO
2019-07-22 14:00:00+03:00,12.88,THYAO
2019-07-22 15:00:00+03:00,12.86,THYAO
2019-07-22 16:00:00+03:00,12.83,THYAO
2019-07-22 17:00:00+03:00,12.75,THYAO
2019-07-22 18:00:00+03:00,12.75,THYAO
2019-07-23 09:00:00+03:00,12.8,THYAO
2019-07-23 10:00:00+03:00,12.81,THYAO
2019-07-23 11:00:00+03:00,12.94,THYAO
2019-07-23 12:00:00+03:00,12.93,THYAO
2019-07-23 13:00:00+03:00,12.93,THYAO
2019-07-23 14:00:00+03:00,12.97,THYAO
2019-07-23 15:00:00+03:00,12.97,THYAO
2019-07-23 16:00:00+03:00,13.0,THYAO
2019-07-23 17:00:00+03:00,13.05,THYAO
2019-07-23 18:00:00+03:00,13.04,THYAO
2019-07-24 09:00:00+03:00,13.07,THYAO
2019-07-24 10:00:00+03:00,12.91,THYAO
2019-07-24 11:00:00+03:00,12.75,THYAO
2019-07-24 12:00:00+03:00,12.8,THYAO
2019-07-24 13:00:00+03:00,12.8,THYAO
2019-07-24 14:00:00+03:00,12.82,THYAO
2019-07-24 15:00:00+03:00,12.81,THYAO
2019-07-24 16:00:00+03:00,12.87,THYAO
2019-07-24 17:00:00+03:00,12.95,THYAO
2019-07-24 18:00:00+03:00,12.96,THYAO
2019-07-25 09:00:00+03:00,13.02,THYAO
2019-07-25 10:00:00+03:00,13.04,THYAO
2019-07-25 11:00:00+03:00,13.01,THYAO
2019-07-25 12:00:00+03:00,12.98,THYAO
2019-07-25 13:00:00+03:00,12.98,THYAO
2019-07-25 14:00:00+03:00,12.95,THYAO
2019-07-25 15:00:00+03:00,12.95,THYAO
2019-07-25 16:00:00+03:00,12.71,THYAO
2019-07-25 17:00:00+03:00,12.65,THYAO
2019-07-25 18:00:00+03:00,12.68,THYAO
2019-07-26 09:00:00+03:00,12.73,THYAO
2019-07-26 10:00:00+03:00,12.72,THYAO
2019-07-26 11:00:00+03:00,12.69,THYAO
2019-07-26 12:00:00+03:00,12.71,THYAO
2019-07-26 13:00:00+03:00,12.72,THYAO
2019-07-26 14:00:00+03:00,12.72,THYAO
2019-07-26 15:00:00+03:00,12.8,THYAO
2019-07-26 16:00:00+03:00,12.78,THYAO
2019-07-26 17:00:00+03:00,12.76,THYAO
2019-07-26 18:00:00+03:00,12.76,THYAO
2019-07-29 09:00:00+03:00,12.82,THYAO
2019-07-29 10:00:00+03:00,12.85,THYAO
2019-07-29 11:00:00+03:00,12.84,THYAO
2019-07-29 12:00:00+03:00,12.85,THYAO
2019-07-29 13:00:00+03:00,12.85,THYAO
2019-07-29 14:00:00+03:00,12.86,THYAO
2019-07-29 15:00:00+03:00,12.85,THYAO
2019-07-29 16:00:00+03:00,12.84,THYAO
2019-07-29 17:00:00+03:00,12.77,THYAO
2019-07-29 18:00:00+03:00,12.77,THYAO
2019-07-30 09:00:00+03:00,12.82,THYAO
2019-07-30 10:00:00+03:00,12.88,THYAO
2019-07-30 11:00:00+03:00,12.87,THYAO
2019-07-30 12:00:00+03:00,12.89,THYAO
2019-07-30 13:00:00+03:00,12.88,THYAO
2019-07-30 14:00:00+03:00,12.73,THYAO
2019-07-30 15:00:00+03:00,12.76,THYAO
2019-07-30 16:00:00+03:00,12.72,THYAO
2019-07-30 17:00:00+03:00,12.74,THYAO
2019-07-30 18:00:00+03:00,12.73,THYAO
2019-07-31 09:00:00+03:00,12.78,THYAO
2019-07-31 10:00:00+03:00,12.69,THYAO
2019-07-31 11:00:00+03:00,12.7,THYAO
2019-07-31 12:00:00+03:00,12.68,THYAO
2019-07-31 13:00:00+03:00,12.68,THYAO
2019-07-31 14:00:00+03:00,12.59,THYAO
2019-07-31 15:00:00+03:00,12.58,THYAO
2019-07-31 16:00:00+03:00,12.56,THYAO
2019-07-31 17:00:00+03:00,12.47,THYAO
2019-07-31 18:00:00+03:00,12.46,THYAO
2019-08-01 09:00:00+03:00,12.4,THYAO
2019-08-01 10:00:00+03:00,12.32,THYAO
2019-08-01 11:00:00+03:00,12.36,THYAO
2019-08-01 12:00:00+03:00,12.41,THYAO
2019-08-01 13:00:00+03:00,12.41,THYAO
2019-08-01 14:00:00+03:00,12.36,THYAO
2019-08-01 15:00:00+03:00,12.34,THYAO
2019-08-01 16:00:00+03:00,12.35,THYAO
2019-08-01 17:00:00+03:00,12.42,THYAO
2019-08-01 18:00:00+03:00,12.43,THYAO
2019-08-02 09:00:00+03:00,12.38,THYAO
2019-08-02 10:00:00+03:00,12.51,THYAO
2019-08-02 11:00:00+03:00,12.45,THYAO
2019-08-02 12:00:00+03:00,12.42,THYAO
2019-08-02 13:00:00+03:00,12.41,THYAO
2019-08-02 14:00:00+03:00,12.45,THYAO
2019-08-02 15:00:00+03:00,12.4,THYAO
2019-08-02 16:00:00+03:00,12.36,THYAO
2019-08-02 17:00:00+03:00,12.31,THYAO
2019-08-02 18:00:00+03:00,12.31,THYAO
2019-08-05 09:00:00+03:00,12.29,THYAO
2019-08-05 10:00:00+03:00,12.36,THYAO
2019-08-05 11:00:00+03:00,12.34,THYAO
2019-08-05 12:00:00+03:00,12.45,THYAO
2019-08-05 13:00:00+03:00,12.45,THYAO
2019-08-05 14:00:00+03:00,12.41,THYAO
2019-08-05 15:00:00+03:00,12.36,THYAO
2019-08-05 16:00:00+03:00,12.35,THYAO
2019-08-05 17:00:00+03:00,12.5,THYAO
2019-08-05 18:00:00+03:00,12.5,THYAO
2019-08-06 09:00:00+03:00,12.56,THYAO
2019-08-06 10:00:00+03:00,12.49,THYAO
2019-08-06 11:00:00+03:00,12.42,THYAO
2019-08-06 12:00:00+03:00,12.36,THYAO
2019-08-06 13:00:00+03:00,12.36,THYAO
2019-08-06 14:00:00+03:00,12.38,THYAO
2019-08-06 15:00:00+03:00,12.38,THYAO
2019-08-06 16:00:00+03:00,12.37,THYAO
2019-08-06 17:00:00+03:00,12.38,THYAO
2019-08-06 18:00:00+03:00,12.37,THYAO
2019-08-07 09:00:00+03:00,12.44,THYAO
2019-08-07 10:00:00+03:00,12.27,THYAO
2019-08-07 11:00:00+03:00,12.25,THYAO
2019-08-07 12:00:00+03:00,12.25,THYAO
2019-08-07 13:00:00+03:00,12.25,THYAO
2019-08-07 14:00:00+03:00,12.13,THYAO
2019-08-07 15:00:00+03:00,12.04,THYAO
2019-08-07 16:00:00+03:00,12.05,THYAO
2019-08-07 17:00:00+03:00,12.0,THYAO
2019-08-07 18:00:00+03:00,11.97,THYAO
2019-08-08 09:00:00+03:00,12.1,THYAO
2019-08-08 10:00:00+03:00,11.97,THYAO
2019-08-08 11:00:00+03:00,11.99,THYAO
2019-08-08 12:00:00+03:00,12.0,THYAO
2019-08-08 13:00:00+03:00,11.98,THYAO
2019-08-08 14:00:00+03:00,11.93,THYAO
2019-08-08 15:00:00+03:00,12.01,THYAO
2019-08-08 16:00:00+03:00,11.97,THYAO
2019-08-08 17:00:00+03:00,12.04,THYAO
2019-08-08 18:00:00+03:00,12.03,THYAO
2019-08-09 09:00:00+03:00,11.89,THYAO
2019-08-09 10:00:00+03:00,12.03,THYAO
2019-08-09 11:00:00+03:00,12.25,THYAO
2019-08-09 12:00:00+03:00,12.25,THYAO
2019-08-09 13:00:00+03:00,12.24,THYAO
2019-08-09 14:00:00+03:00,12.29,THYAO
2019-08-09 15:00:00+03:00,12.28,THYAO
2019-08-09 16:00:00+03:00,12.27,THYAO
2019-08-09 17:00:00+03:00,12.15,THYAO
2019-08-09 18:00:00+03:00,12.12,THYAO
2019-08-15 09:00:00+03:00,12.0,THYAO
2019-08-15 10:00:00+03:00,11.79,THYAO
2019-08-15 11:00:00+03:00,11.82,THYAO
2019-08-15 12:00:00+03:00,11.82,THYAO
2019-08-15 13:00:00+03:00,11.81,THYAO
2019-08-15 14:00:00+03:00,11.82,THYAO
2019-08-15 15:00:00+03:00,11.83,THYAO
2019-08-15 16:00:00+03:00,11.82,THYAO
2019-08-15 17:00:00+03:00,11.78,THYAO
2019-08-15 18:00:00+03:00,11.76,THYAO
2019-08-16 09:00:00+03:00,11.82,THYAO
2019-08-16 10:00:00+03:00,11.72,THYAO
2019-08-16 11:00:00+03:00,11.64,THYAO
2019-08-16 12:00:00+03:00,11.6,THYAO
2019-08-16 13:00:00+03:00,11.6,THYAO
2019-08-16 14:00:00+03:00,11.51,THYAO
2019-08-16 15:00:00+03:00,11.55,THYAO
2019-08-16 16:00:00+03:00,11.51,THYAO
2019-08-16 17:00:00+03:00,11.42,THYAO
2019-08-16 18:00:00+03:00,11.4,THYAO
2019-08-19 09:00:00+03:00,11.5,THYAO
2019-08-19 10:00:00+03:00,11.39,THYAO
2019-08-19 11:00:00+03:00,11.4,THYAO
2019-08-19 12:00:00+03:00,11.39,THYAO
2019-08-19 13:00:00+03:00,11.39,THYAO
2019-08-19 14:00:00+03:00,11.36,THYAO
2019-08-19 15:00:00+03:00,11.34,THYAO
2019-08-19 16:00:00+03:00,11.26,THYAO
2019-08-19 17:00:00+03:00,11.19,THYAO
2019-08-19 18:00:00+03:00,11.18,THYAO
2019-08-20 09:00:00+03:00,11.23,THYAO
2019-08-20 10:00:00+03:00,11.31,THYAO
2019-08-20 11:00:00+03:00,11.3,THYAO
2019-08-20 12:00:00+03:00,11.32,THYAO
2019-08-20 13:00:00+03:00,11.31,THYAO
2019-08-20 14:00:00+03:00,11.3,THYAO
2019-08-20 15:00:00+03:00,11.32,THYAO
2019-08-20 16:00:00+03:00,11.25,THYAO
2019-08-20 17:00:00+03:00,11.21,THYAO
2019-08-20 18:00:00+03:00,11.25,THYAO
2019-08-21 09:00:00+03:00,11.27,THYAO
2019-08-21 10:00:00+03:00,11.36,THYAO
2019-08-21 11:00:00+03:00,11.29,THYAO
2019-08-21 12:00:00+03:00,11.31,THYAO
2019-08-21 13:00:00+03:00,11.31,THYAO
2019-08-21 14:00:00+03:00,11.24,THYAO
2019-08-21 15:00:00+03:00,11.17,THYAO
2019-08-21 16:00:00+03:00,11.19,THYAO
2019-08-21 17:00:00+03:00,11.13,THYAO
2019-08-21 18:00:00+03:00,11.13,THYAO
2019-08-22 09:00:00+03:00,11.14,THYAO
2019-08-22 10:00:00+03:00,11.2,THYAO
2019-08-22 11:00:00+03:00,11.07,THYAO
2019-08-22 12:00:00+03:00,11.09,THYAO
2019-08-22 13:00:00+03:00,11.07,THYAO
2019-08-22 14:00:00+03:00,11.01,THYAO
2019-08-22 15:00:00+03:00,10.98,THYAO
2019-08-22 16:00:00+03:00,11.03,THYAO
2019-08-22 17:00:00+03:00,11.25,THYAO
2019-08-22 18:00:00+03:00,11.24,THYAO
2019-08-23 09:00:00+03:00,11.25,THYAO
2019-08-23 10:00:00+03:00,11.13,THYAO
2019-08-23 11:00:00+03:00,11.22,THYAO
2019-08-23 12:00:00+03:00,11.23,THYAO
2019-08-23 13:00:00+03:00,11.24,THYAO
