timestamp,price,short_name
2019-12-30 09:00:00+03:00,14.13,THYAO
2019-12-30 10:00:00+03:00,14.13,THYAO
2019-12-30 11:00:00+03:00,14.26,THYAO
2019-12-30 12:00:00+03:00,14.27,THYAO
2019-12-30 13:00:00+03:00,14.26,THYAO
2019-12-30 14:00:00+03:00,14.24,THYAO
2019-12-30 15:00:00+03:00,14.26,THYAO
2019-12-30 16:00:00+03:00,14.28,THYAO
2019-12-30 17:00:00+03:00,14.3,THYAO
2019-12-30 18:00:00+03:00,14.31,THYAO
2019-12-31 09:00:00+03:00,14.48,THYAO
2019-12-31 10:00:00+03:00,14.48,THYAO
2019-12-31 11:00:00+03:00,14.42,THYAO
2019-12-31 12:00:00+03:00,14.45,THYAO
2019-12-31 13:00:00+03:00,14.43,THYAO
2019-12-31 14:00:00+03:00,14.43,THYAO
2019-12-31 15:00:00+03:00,14.43,THYAO
2019-12-31 16:00:00+03:00,14.46,THYAO
2019-12-31 17:00:00+03:00,14.47,THYAO
2019-12-31 18:00:00+03:00,14.46,THYAO
2020-01-02 09:00:00+03:00,14.5,THYAO
2020-01-02 10:00:00+03:00,14.63,THYAO
2020-01-02 11:00:00+03:00,14.65,THYAO
2020-01-02 12:00:00+03:00,14.65,THYAO
2020-01-02 13:00:00+03:00,14.61,THYAO
2020-01-02 14:00:00+03:00,14.62,THYAO
2020-01-02 15:00:00+03:00,14.67,THYAO
2020-01-02 16:00:00+03:00,14.77,THYAO
2020-01-02 17:00:00+03:00,14.83,THYAO
2020-01-02 18:00:00+03:00,14.84,THYAO
2020-01-03 09:00:00+03:00,14.67,THYAO
2020-01-03 10:00:00+03:00,14.65,THYAO
2020-01-03 11:00:00+03:00,14.42,THYAO
2020-01-03 12:00:00+03:00,14.35,THYAO
2020-01-03 13:00:00+03:00,14.17,THYAO
2020-01-03 14:00:00+03:00,14.2,THYAO
2020-01-03 15:00:00+03:00,14.3,THYAO
2020-01-03 16:00:00+03:00,14.24,THYAO
2020-01-03 17:00:00+03:00,14.27,THYAO
2020-01-03 18:00:00+03:00,14.26,THYAO
2020-01-06 09:00:00+03:00,14.03,THYAO
2020-01-06 10:00:00+03:00,13.98,THYAO
2020-01-06 11:00:00+03:00,13.82,THYAO
2020-01-06 12:00:00+03:00,13.82,THYAO
2020-01-06 13:00:00+03:00,13.82,THYAO
2020-01-06 14:00:00+03:00,13.78,THYAO
2020-01-06 15:00:00+03:00,13.75,THYAO
2020-01-06 16:00:00+03:00,13.6,THYAO
2020-01-06 17:00:00+03:00,13.58,THYAO
2020-01-06 18:00:00+03:00,13.53,THYAO
2020-01-07 09:00:00+03:00,13.79,THYAO
2020-01-07 10:00:00+03:00,13.81,THYAO
2020-01-07 11:00:00+03:00,13.73,THYAO
2020-01-07 12:00:00+03:00,13.68,THYAO
2020-01-07 13:00:00+03:00,13.6,THYAO
2020-01-07 14:00:00+03:00,13.65,THYAO
2020-01-07 15:00:00+03:00,13.68,THYAO
2020-01-07 16:00:00+03:00,13.65,THYAO
2020-01-07 17:00:00+03:00,13.54,THYAO
2020-01-07 18:00:00+03:00,13.55,THYAO
2020-01-08 09:00:00+03:00,13.05,THYAO
2020-01-08 10:00:00+03:00,13.44,THYAO
2020-01-08 11:00:00+03:00,13.37,THYAO
2020-01-08 12:00:00+03:00,13.48,THYAO
2020-01-08 13:00:00+03:00,13.51,THYAO
2020-01-08 14:00:00+03:00,13.56,THYAO
2020-01-08 15:00:00+03:00,13.54,THYAO
2020-01-08 16:00:00+03:00,13.54,THYAO
2020-01-08 17:00:00+03:00,13.49,THYAO
2020-01-08 18:00:00+03:00,13.5,THYAO
2020-01-09 09:00:00+03:00,14.03,THYAO
2020-01-09 10:00:00+03:00,14.0,THYAO
2020-01-09 11:00:00+03:00,14.02,THYAO
2020-01-09 12:00:00+03:00,14.15,THYAO
2020-01-09 13:00:00+03:00,14.13,THYAO
2020-01-09 14:00:00+03:00,14.08,THYAO
2020-01-09 15:00:00+03:00,14.12,THYAO
2020-01-09 16:00:00+03:00,14.22,THYAO
2020-01-09 17:00:00+03:00,14.26,THYAO
2020-01-09 18:00:00+03:00,14.25,THYAO
2020-01-10 09:00:00+03:00,14.28,THYAO
2020-01-10 10:00:00+03:00,14.25,THYAO
2020-01-10 11:00:00+03:00,14.19,THYAO
2020-01-10 12:00:00+03:00,14.24,THYAO
2020-01-10 13:00:00+03:00,14.26,THYAO
2020-01-10 14:00:00+03:00,14.27,THYAO
2020-01-10 15:00:00+03:00,14.3,THYAO
2020-01-10 16:00:00+03:00,14.22,THYAO
2020-01-10 17:00:00+03:00,14.39,THYAO
2020-01-10 18:00:00+03:00,14.4,THYAO
2020-01-13 09:00:00+03:00,14.53,THYAO
2020-01-13 10:00:00+03:00,14.62,THYAO
2020-01-13 11:00:00+03:00,14.69,THYAO
2020-01-13 12:00:00+03:00,14.7,THYAO
2020-01-13 13:00:00+03:00,14.67,THYAO
2020-01-13 14:00:00+03:00,14.67,THYAO
2020-01-13 15:00:00+03:00,14.69,THYAO
2020-01-13 16:00:00+03:00,14.82,THYAO
2020-01-13 17:00:00+03:00,14.83,THYAO
2020-01-13 18:00:00+03:00,14.84,THYAO
2020-01-14 09:00:00+03:00,14.8,THYAO
2020-01-14 10:00:00+03:00,14.85,THYAO
2020-01-14 11:00:00+03:00,14.82,THYAO
2020-01-14 12:00:00+03:00,14.86,THYAO
2020-01-14 13:00:00+03:00,14.78,THYAO
2020-01-14 14:00:00+03:00,14.79,THYAO
2020-01-14 15:00:00+03:00,14.79,THYAO
2020-01-14 16:00:00+03:00,14.83,THYAO
2020-01-14 17:00:00+03:00,14.82,THYAO
2020-01-14 18:00:00+03:00,14.8,THYAO
2020-01-15 09:00:00+03:00,14.72,THYAO
2020-01-15 10:00:00+03:00,14.75,THYAO
2020-01-15 11:00:00+03:00,14.66,THYAO
2020-01-15 12:00:00+03:00,14.65,THYAO
2020-01-15 13:00:00+03:00,14.7,THYAO
2020-01-15 14:00:00+03:00,14.72,THYAO
2020-01-15 15:00:00+03:00,14.83,THYAO
2020-01-15 16:00:00+03:00,14.75,THYAO
2020-01-15 17:00:00+03:00,14.72,THYAO
2020-01-15 18:00:00+03:00,14.7,THYAO
2020-01-16 09:00:00+03:00,14.77,THYAO
2020-01-16 10:00:00+03:00,15.07,THYAO
2020-01-16 11:00:00+03:00,15.08,THYAO
2020-01-16 12:00:00+03:00,15.08,THYAO
2020-01-16 13:00:00+03:00,15.09,THYAO
2020-01-16 14:00:00+03:00,15.14,THYAO
2020-01-16 15:00:00+03:00,15.23,THYAO
2020-01-16 16:00:00+03:00,15.17,THYAO
2020-01-16 17:00:00+03:00,15.04,THYAO
2020-01-16 18:00:00+03:00,15.05,THYAO
2020-01-17 09:00:00+03:00,15.13,THYAO
2020-01-17 10:00:00+03:00,15.15,THYAO
2020-01-17 11:00:00+03:00,15.03,THYAO
2020-01-17 12:00:00+03:00,14.97,THYAO
2020-01-17 13:00:00+03:00,14.99,THYAO
2020-01-17 14:00:00+03:00,15.04,THYAO
2020-01-17 15:00:00+03:00,15.02,THYAO
2020-01-17 16:00:00+03:00,15.01,THYAO
2020-01-17 17:00:00+03:00,15.02,THYAO
2020-01-17 18:00:00+03:00,15.03,THYAO
2020-01-20 09:00:00+03:00,15.08,THYAO
2020-01-20 10:00:00+03:00,15.21,THYAO
2020-01-20 11:00:00+03:00,15.16,THYAO
2020-01-20 12:00:00+03:00,15.19,THYAO
2020-01-20 13:00:00+03:00,15.17,THYAO
2020-01-20 14:00:00+03:00,15.18,THYAO
2020-01-20 15:00:00+03:00,15.15,THYAO
2020-01-20 16:00:00+03:00,15.11,THYAO
2020-01-20 17:00:00+03:00,15.08,THYAO
2020-01-20 18:00:00+03:00,15.08,THYAO
2020-01-21 09:00:00+03:00,14.75,THYAO
2020-01-21 10:00:00+03:00,14.82,THYAO
2020-01-21 11:00:00+03:00,14.79,THYAO
2020-01-21 12:00:00+03:00,14.78,THYAO
2020-01-21 13:00:00+03:00,14.82,THYAO
2020-01-21 14:00:00+03:00,14.81,THYAO
2020-01-21 15:00:00+03:00,14.87,THYAO
