timestamp,price,short_name
2023-06-26 09:00:00+03:00,186.0,THYAO
2023-06-26 10:00:00+03:00,190.9,THYAO
2023-06-26 11:00:00+03:00,190.8,THYAO
2023-06-26 12:00:00+03:00,190.3,THYAO
2023-06-26 13:00:00+03:00,189.5,THYAO
2023-06-26 14:00:00+03:00,189.5,THYAO
2023-06-26 15:00:00+03:00,190.0,THYAO
2023-06-26 16:00:00+03:00,190.1,THYAO
2023-06-26 17:00:00+03:00,190.7,THYAO
2023-06-26 18:00:00+03:00,191.0,THYAO
2023-06-27 09:00:00+03:00,190.5,THYAO
2023-06-27 10:00:00+03:00,190.4,THYAO
2023-06-27 11:00:00+03:00,190.8,THYAO
2023-06-27 12:00:00+03:00,193.7,THYAO
2023-07-03 09:00:00+03:00,203.5,THYAO
2023-07-03 10:00:00+03:00,210.9,THYAO
2023-07-03 11:00:00+03:00,209.1,THYAO
2023-07-03 12:00:00+03:00,209.3,THYAO
2023-07-03 13:00:00+03:00,209.3,THYAO
2023-07-03 14:00:00+03:00,208.2,THYAO
2023-07-03 15:00:00+03:00,208.3,THYAO
2023-07-03 16:00:00+03:00,209.8,THYAO
2023-07-03 17:00:00+03:00,210.4,THYAO
2023-07-03 18:00:00+03:00,210.5,THYAO
2023-07-04 09:00:00+03:00,210.5,THYAO
2023-07-04 10:00:00+03:00,208.2,THYAO
2023-07-04 11:00:00+03:00,209.1,THYAO
2023-07-04 12:00:00+03:00,209.0,THYAO
2023-07-04 13:00:00+03:00,209.5,THYAO
2023-07-04 14:00:00+03:00,209.8,THYAO
2023-07-04 15:00:00+03:00,208.7,THYAO
2023-07-04 16:00:00+03:00,207.8,THYAO
2023-07-04 17:00:00+03:00,208.4,THYAO
2023-07-04 18:00:00+03:00,208.1,THYAO
2023-07-05 09:00:00+03:00,208.4,THYAO
2023-07-05 10:00:00+03:00,208.4,THYAO
2023-07-05 11:00:00+03:00,208.4,THYAO
2023-07-05 12:00:00+03:00,206.9,THYAO
2023-07-05 13:00:00+03:00,205.6,THYAO
2023-07-05 14:00:00+03:00,208.3,THYAO
2023-07-05 15:00:00+03:00,209.3,THYAO
2023-07-05 16:00:00+03:00,215.0,THYAO
2023-07-05 17:00:00+03:00,216.2,THYAO
2023-07-05 18:00:00+03:00,216.5,THYAO
2023-07-06 09:00:00+03:00,216.5,THYAO
2023-07-06 10:00:00+03:00,218.4,THYAO
2023-07-06 11:00:00+03:00,217.7,THYAO
2023-07-06 12:00:00+03:00,217.2,THYAO
2023-07-06 13:00:00+03:00,217.4,THYAO
2023-07-06 14:00:00+03:00,217.8,THYAO
2023-07-06 15:00:00+03:00,219.0,THYAO
2023-07-06 16:00:00+03:00,218.5,THYAO
2023-07-06 17:00:00+03:00,216.6,THYAO
2023-07-06 18:00:00+03:00,216.6,THYAO
2023-07-07 09:00:00+03:00,216.2,THYAO
2023-07-07 10:00:00+03:00,217.6,THYAO
2023-07-07 11:00:00+03:00,217.2,THYAO
2023-07-07 12:00:00+03:00,216.5,THYAO
2023-07-07 13:00:00+03:00,215.9,THYAO
2023-07-07 14:00:00+03:00,215.5,THYAO
2023-07-07 15:00:00+03:00,216.5,THYAO
2023-07-07 16:00:00+03:00,216.6,THYAO
2023-07-07 17:00:00+03:00,215.3,THYAO
2023-07-07 18:00:00+03:00,215.2,THYAO
2023-07-10 09:00:00+03:00,216.5,THYAO
2023-07-10 10:00:00+03:00,214.2,THYAO
2023-07-10 11:00:00+03:00,214.7,THYAO
2023-07-10 12:00:00+03:00,214.5,THYAO
2023-07-10 13:00:00+03:00,215.7,THYAO
2023-07-10 14:00:00+03:00,215.3,THYAO
2023-07-10 15:00:00+03:00,217.1,THYAO
2023-07-10 16:00:00+03:00,216.2,THYAO
2023-07-10 17:00:00+03:00,214.9,THYAO
2023-07-10 18:00:00+03:00,214.6,THYAO
2023-07-11 09:00:00+03:00,218.1,THYAO
2023-07-11 10:00:00+03:00,216.2,THYAO
2023-07-11 11:00:00+03:00,216.7,THYAO
2023-07-11 12:00:00+03:00,215.7,THYAO
2023-07-11 13:00:00+03:00,216.7,THYAO
2023-07-11 14:00:00+03:00,216.7,THYAO
2023-07-11 15:00:00+03:00,216.8,THYAO
2023-07-11 16:00:00+03:00,216.5,THYAO
2023-07-11 17:00:00+03:00,215.6,THYAO
2023-07-11 18:00:00+03:00,215.3,THYAO
2023-07-12 09:00:00+03:00,215.5,THYAO
2023-07-12 10:00:00+03:00,214.4,THYAO
2023-07-12 11:00:00+03:00,213.0,THYAO
2023-07-12 12:00:00+03:00,211.8,THYAO
2023-07-12 13:00:00+03:00,212.8,THYAO
2023-07-12 14:00:00+03:00,213.0,THYAO
2023-07-12 15:00:00+03:00,212.8,THYAO
2023-07-12 16:00:00+03:00,213.4,THYAO
2023-07-12 17:00:00+03:00,211.5,THYAO
2023-07-12 18:00:00+03:00,210.9,THYAO
2023-07-13 09:00:00+03:00,211.0,THYAO
2023-07-13 10:00:00+03:00,212.6,THYAO
2023-07-13 11:00:00+03:00,212.4,THYAO
2023-07-13 12:00:00+03:00,212.4,THYAO
2023-07-13 13:00:00+03:00,211.8,THYAO
2023-07-13 14:00:00+03:00,211.4,THYAO
2023-07-13 15:00:00+03:00,210.3,THYAO
2023-07-13 16:00:00+03:00,211.8,THYAO
2023-07-13 17:00:00+03:00,210.1,THYAO
2023-07-13 18:00:00+03:00,209.5,THYAO
2023-07-14 09:00:00+03:00,211.3,THYAO
2023-07-14 10:00:00+03:00,214.2,THYAO
2023-07-14 11:00:00+03:00,213.4,THYAO
2023-07-14 12:00:00+03:00,213.4,THYAO
2023-07-14 13:00:00+03:00,213.5,THYAO
2023-07-14 14:00:00+03:00,212.9,THYAO
2023-07-14 15:00:00+03:00,212.3,THYAO
2023-07-14 16:00:00+03:00,211.5,THYAO
2023-07-14 17:00:00+03:00,212.9,THYAO
2023-07-14 18:00:00+03:00,213.5,THYAO
2023-07-17 09:00:00+03:00,216.0,THYAO
2023-07-17 10:00:00+03:00,217.2,THYAO
2023-07-17 11:00:00+03:00,218.0,THYAO
2023-07-17 12:00:00+03:00,217.6,THYAO
2023-07-17 13:00:00+03:00,218.2,THYAO
2023-07-17 14:00:00+03:00,218.5,THYAO
2023-07-17 15:00:00+03:00,217.1,THYAO
2023-07-17 16:00:00+03:00,218.1,THYAO
2023-07-17 17:00:00+03:00,218.4,THYAO
2023-07-17 18:00:00+03:00,218.8,THYAO
2023-07-18 09:00:00+03:00,219.3,THYAO
2023-07-18 10:00:00+03:00,218.0,THYAO
2023-07-18 11:00:00+03:00,217.4,THYAO
2023-07-18 12:00:00+03:00,217.4,THYAO
2023-07-18 13:00:00+03:00,217.7,THYAO
2023-07-18 14:00:00+03:00,219.1,THYAO
